Seq.,Date,Code,Time,Latitude,Longitude,Vis.,SeaState,Species,Total seen,Adults,Juvenille,Calfs,Behaviour,Asso,Num boats,Comments,Empresa
1738,11/04/2017,RA,10:15:00,38.3376,-28.1632,3,1,Bp,3,3,,,2,1,,,A
1740,11/04/2017,RA,11:03:00,38.3056,-28.2247,3,1,Pm,2,2,,,4,1,,,A
1741,11/04/2017,RA,11:47:00,38.3081,-28.2226,3,1,Pm,1,1,,,3,1,,,A
1745,11/04/2017,RA,15:31:00,38.3258,-28.1412,2,2,Bp,2,2,,,3,1,,,A
1750,11/04/2017,RA,18:15:00,38.3184,-28.1123,2,3,Bp,1,1,,,3,1,,,A
1751,11/04/2017,RA,19:11:00,38.3689,-28.1448,2,3,Bp,1,1,,,3,1,,,A
2934,11/04/2017,IA,14:15:00,37.6,-25.7303,1,1,Bp,3,2,1,,3,1,3,,E
2938,11/04/2017,IA,10:30:00,37.7316,-26.0836,1,1,Bp,1,x,,,3,1,2,,E
6035,11/04/2017,IA,14:43:00,37.5901,-25.774,1,2,Bp,3,x,,,3,1,3,,G
1734,12/04/2017,RA,15:14:00,38.387,-28.1715,1,5,Bp,1,1,,,3,1,,,A
2127,12/04/2017,IA,09:50:00,38.5959,-27.2353,2,3,Bp,1,X,,,1,1,1,,C
6018,12/04/2017,IA,10:08:00,37.5728,-25.4038,2,5,Pm,1,x,,,3,1,,,G
1720,13/04/2017,RA,10:01:00,38.2979,-28.2908,1,4,Bp,20,20,,,3,1,,,A
1721,13/04/2017,RA,10:14:00,38.2898,-28.3107,1,4,Bp,2,2,,,3,1,,,A
1722,13/04/2017,RA,10:38:00,38.3116,-28.297,1,4,Bp,1,1,,,3,1,,,A
1726,13/04/2017,RA,14:39:00,38.3042,-28.1869,2,3,Bp,1,1,,,3,1,,,A
1730,13/04/2017,RA,17:24:00,38.3892,-28.1542,2,3,Pm,5,5,,,1,1,,,A
2916,13/04/2017,IA,09:43:00,37.6573,-25.7722,1,3,Bp,3,,,,3,1,4,,E
2918,13/04/2017,RA,10:30:00,37.6729,-25.7651,1,3,Bp,1,,,,4,1,3,,E
2921,13/04/2017,IA,13:46:00,37.6797,-25.6938,1,3,Bp,3,,,,3,1,2,,E
1714,14/04/2017,RA,15:08:00,38.3437,-28.2128,3,,Pm,1,1,,,3,1,,,A
1716,14/04/2017,RA,15:34:00,38.3417,-28.2215,3,,Bp,3,3,,,3,1,,,A
2121,14/04/2017,IA,09:30:00,38.5576,-27.2664,1,3,Bp,2,X,,,1,1,1,,C
2912,14/04/2017,IA,14:50:00,37.6187,-25.4137,1,2,Bp,4,3,,1,3,1,3,,E
6003,14/04/2017,IA,13:45:00,37.6219,-25.4126,2,3,Bp,2,x,,,4,1,,,G
1694,15/04/2017,RA,09:48:00,38.3165,-28.0613,3,,Pm,7,7,,,3,5,,,A
1700,15/04/2017,RA,14:39:00,38.2889,-28.3256,3,,Bp,2,2,,,3,1,,,A
1703,15/04/2017,RA,15:26:00,38.2883,-28.3869,3,,Bp,1,1,,,3,5,,,A
2114,15/04/2017,RA,12:40:00,38.5141,-27.2784,1,2,Bp,2,X,,,1,5,1,,C
2907,15/04/2017,IA,11:19:00,37.6937,-25.8778,1,1,Bp,1,x,,,3,6,4,,E
5997,15/04/2017,IA,14:10:00,37.6081,-25.3523,2,3,Bp,2,x,,x,3,1,,mother and calve travelling together.,G
1685,16/04/2017,RA,09:23:00,38.342,-28.1876,2,3,Pm,3,3,,,3,1,,,A
1686,16/04/2017,RA,10:02:00,38.3247,-28.1885,2,3,Bp,4,4,,,3,1,,,A
1687,16/04/2017,RA,11:26:00,38.3398,-28.2712,2,3,Pm,5,4,,1,3,1,,,A
1676,17/04/2017,RA,14:26:00,38.3064,-28.2607,4,,Pm,10,9,,1,3,1,,,A
1677,17/04/2017,RA,15:00:00,38.2763,-28.2423,4,,Bp,1,1,,,3,1,2,,A
1679,17/04/2017,RA,15:41:00,38.2289,-28.2638,4,,Bp,1,1,,,3,1,,,A
2897,17/04/2017,IA,14:23:00,37.6514,-25.3476,1,1,Bp,2,x,,,3,1,2,,E
5980,17/04/2017,IA,14:25:00,37.6516,-25.3511,4,3,Bp,1,x,,,3,1,2,,G
5981,17/04/2017,RA,14:51:00,37.6375,-25.3708,4,3,Bp,1,x,,,3,1,2,Mais uma Bp.,G
5985,17/04/2017,IA,16:24:00,37.6357,-25.4782,2,3,Bp,1,,,,3,1,,,G
2890,18/04/2017,IA,10:08:00,37.621,-25.8346,1,1,Bp,2,,,,2,5,2,,E
5948,18/04/2017,IA,14:15:00,37.6585,-25.677,3,3,Bp,1,1,,,2,,4,"at first 4 boats, 1 fiberglass and three zodiac, then 2 zodiac. The whale was difficult, staying underwater most of the time",G
2878,19/04/2017,IA,10:26:00,37.7587,-25.8313,1,2,Bp,1,x,,,4,1,3,,E
2882,19/04/2017,IA,14:07:00,37.7304,-25.8554,1,1,Pm,7,x,x,1,4,1,4,Varios grupos de cachalotes na mesma área mas espalhados.,E
2883,19/04/2017,RA,14:21:00,37.7358,-25.877,1,1,Pm,6,x,x,2,4,1,4,,E
2884,19/04/2017,RA,14:52:00,37.7352,-25.8902,1,1,Pm,3,x,x,,4,1,4,,E
2866,20/04/2017,IA,15:16:00,37.7364,-25.7867,1,1,Bp,2,,,,3,1,3,,E
5925,20/04/2017,IA,10:28:00,37.6512,-25.5517,2,1,Bp,2,2,,,2,,2,one zodiac and one catamaran. 1m swell ,G
2852,21/04/2017,RA,13:52:00,37.6544,-25.7492,1,,Bp,1,x,,,3,1,1,,E
2853,21/04/2017,IA,14:07:00,37.6376,-25.7416,1,,Bp,1,x,,,4,1,2,,E
5906,21/04/2017,IA,13:46:00,37.647,-25.7552,3,2,Bp,2,2,,,2,,,"strong light and reverberation, white sky. we got to see only one individual as the other appeared further to the shore ",G
5907,21/04/2017,RA,14:05:00,37.6379,-25.7419,3,2,Bp,1,1,,,2,,3,"zodiac. At first surfacing only once at the time, then increase the number of surfacing before arching its back. The blow was rather weak, but also light conditions did not allow to see very well",G
1658,23/04/2017,RA,15:40:00,38.3686,-28.3061,2,4,Pm,2,2,,,3,1,3,,A
5891,23/04/2017,RA,14:40:00,37.7035,-25.2988,3,2,Bp,1,1,,,2,,,"came up all of the sudden when going towards the coast looking for dolphins. Saw only once in distance and with sun reflection, we doubt could be also a blue whale. Likely foraging we didn't see it anymore",G
1640,24/04/2017,RA,10:05:00,38.3478,-28.2923,2,4,Pm,2,2,,,3,1,3,,A
1644,24/04/2017,RA,10:05:00,38.3478,-28.2923,2,4,Pm,2,2,,,3,1,3,,A
1636,25/04/2017,RA,15:59:00,38.3491,-28.4014,3,4,Pm,1,1,,,3,1,1,,A
2822,25/04/2017,IA,10:06:00,37.6828,-25.8013,1,1,Pm,1,x,,,3,1,1,Adult male,E
5880,25/04/2017,IA,09:40:00,37.6693,-25.3841,3,3,Bp,3,x,,x,3,3,,2 adults and 1 calf,G
1631,27/04/2017,RA,14:14:00,38.3727,-28.3267,2,4,Bp,4,4,,,3,1,,,A
1632,27/04/2017,RA,16:27:00,38.3945,-28.4058,2,4,Pm,3,2,1,,3,1,,,A
1620,28/04/2017,RA,09:12:00,38.3502,-28.3261,1,4,Pm,1,1,,,3,1,3,,A
1621,28/04/2017,RA,09:37:00,38.354,-28.3177,1,4,Bp,1,1,,,3,1,,,A
1622,28/04/2017,RA,10:16:00,38.3604,-28.3015,1,4,Pm,5,5,,,3,1,7,,A
2814,29/04/2017,RA,10:42:00,37.628,-25.7127,1,4,Bp,1,,,,3,1,1,,E
2076,30/04/2017,RA,11:20:00,38.5634,-27.2458,2,5,Bp,3,X,X,,1,5,3,Avistados com Dd,C
2801,30/04/2017,IA,10:01:00,37.6401,-25.7788,1,1,Bp,1,1,,,3,1,2,,E
5864,30/04/2017,RA,09:26:00,37.6024,-25.333,3,1,Bp,1,x,,,3,5,,Adult Fin Whale appeared next to the Blue Whale. They continued travelling together.,G
1605,03/05/2017,RA,10:20:00,38.2858,-28.2774,1,6,Bp,2,2,,,3,1,3,,A
1607,03/05/2017,RA,11:22:00,38.2884,-28.3589,1,6,Bp,2,2,,,3,5,,,A
2789,03/05/2017,IA,09:33:00,37.681,-25.6898,1,3,Bp,2,,,,2,1,4,,E
1600,04/05/2017,RA,09:21:00,38.3443,-28.2151,1,4,Pm,10,8,,2,4,1,1,,A
2778,05/05/2017,IA,09:27:00,37.6659,-25.6949,1,3,Bp,2,x,x,,2,1,4,,E
2783,05/05/2017,IA,09:33:00,37.681,-25.6898,1,3,Bp,2,,,,2,1,4,,E
1584,09/05/2017,RA,10:06:00,38.3381,-28.1706,3,3,Bp,1,,1,,2,1,,,A
1590,09/05/2017,RA,14:29:00,38.3297,-28.2042,3,4,Bp,3,3,,,2,5,2,,A
1575,10/05/2017,RA,09:52:00,38.2845,-28.1908,1,5,Bp,3,3,,,3,1,,,A
1580,10/05/2017,RA,16:10:00,38.3006,-28.1882,3,3,Bp,2,2,,,3,1,,,A
2774,10/05/2017,IA,13:59:00,37.6423,-25.5848,1,3,Bp,2,2,,,4,1,2,,E
5823,10/05/2017,IA,09:23:00,37.6642,-25.3095,4,5,Bp,2,2,,,2,,,one individual particularly large,G
2770,11/05/2017,IA,09:59:00,37.6619,-25.7194,1,2,Bp,2,1,1,,2,1,3,,E
5803,12/05/2017,IA,10:01:00,37.6294,-25.5815,3,5,Bp,2,2,,,2,,3,1 catamaran + 2 zodiacs,G
1558,16/05/2017,RA,09:49:00,38.2904,-28.3556,3,2,Pm,3,3,,,3,1,3,,A
1561,16/05/2017,RA,11:28:00,38.3016,-28.5358,3,2,Bp,1,1,,,3,5,3,,A
1569,16/05/2017,RA,20:08:00,38.3644,-28.3533,3,2,Bp,2,2,,,2,1,,,A
2747,16/05/2017,IA,09:25:00,37.6548,-25.6906,1,2,Bp,2,1,1,,3,1,3,,E
2751,16/05/2017,IA,14:04:00,37.6776,-25.722,1,2,Bp,1,,x,,2,1,3,,E
2759,16/05/2017,RA,09:33:00,37.6663,-25.5955,1,1,Bp,1,,,,3,5,2,,E
2761,16/05/2017,IA,09:55:00,37.6578,-25.6251,1,1,Bp,1,,,,3,1,2,,E
2763,16/05/2017,IA,10:20:00,37.6375,-25.6677,1,1,Bp,4,,,,3,1,2,,E
2767,16/05/2017,RA,11:24:00,37.6555,-25.6533,1,1,Bp,2,,,,3,1,2,,E
5791,16/05/2017,RA,10:31:00,37.5741,-25.4766,4,2,Bp,1,X,,,2,5,1,With the blue whales,G
1545,17/05/2017,RA,10:33:00,38.2623,-28.2007,4,,Bp,3,2,1,,3,1,,,A
1553,17/05/2017,RA,15:57:00,38.2306,-28.4212,4,1,Bp,1,1,,,3,1,2,,A
5770,17/05/2017,IA,15:00:00,37.6761,-25.2848,2,3,Pm,5,x,x,x,3,1,,,G
5774,17/05/2017,IA,09:16:00,37.6094,-25.4884,4,1,Pm,10,9,,1,1,,1,spyhopping once and rolling on body few times,G
5776,17/05/2017,IA,09:59:00,37.6331,-25.4852,4,1,Bp,1,1,,,2,2,1,"few common terns feeding at surface where the whale dove. The whale seems a small individual, but difficult to confirm as we saw it briefly as came up once before diving",G
5779,17/05/2017,RA,10:22:00,37.585,-25.5494,4,2,Bp,1,1,,,2,5,1,,G
5781,17/05/2017,RA,10:48:00,37.5837,-25.5399,4,3,Bp,2,2,,,2,,1,one smaller individual ,G
1541,18/05/2017,RA,10:41:00,38.2918,-28.3424,3,3,Bp,1,1,,,3,1,,,A
5761,18/05/2017,IA,09:23:00,37.617,-25.4226,3,2,Bp,2,2,,,2,,1,private boat,G
1533,19/05/2017,RA,09:31:00,38.3132,-28.2565,4,,Bp,4,3,1,,3,1,1,,A
5756,19/05/2017,RA,10:08:00,37.6098,-25.4874,2,2,Bp,1,x,,,2,5,1,,G
1529,20/05/2017,RA,10:14:00,38.3197,-28.3184,3,4,Bp,3,3,,,2,1,,,A
3596,20/05/2017,IA,15:55:00,37.6236,-25.6206,1,3,Bp,2,x,,,3,1,2,,F
5739,20/05/2017,RA,09:39:00,37.6132,-25.374,1,1,Bp,2,x,,,3,1,,very slow,G
5749,20/05/2017,RA,15:13:00,37.5423,-25.4131,4,2,Bp,1,x,,,3,1,1,,G
1514,22/05/2017,RA,09:17:00,38.3999,-28.3458,2,2,Bp,1,1,,,3,1,3,,A
1521,22/05/2017,RA,16:21:00,38.3842,-28.3338,3,2,Bp,1,1,,,2,1,4,,A
2743,22/05/2017,IA,10:10:00,37.6388,-25.6848,1,1,Bp,1,,,,,1,2,,E
2729,23/05/2017,IA,13:52:00,37.7142,-25.6587,1,1,Bp,2,,,,3,1,1,,E
2731,23/05/2017,IA,14:52:00,37.7163,-25.7835,1,1,Bp,1,,,,3,1,1,,E
2735,23/05/2017,IA,09:35:00,37.6843,-25.7628,1,2,Bp,2,,,,2,5,4,Associaçao com Tt,E
1509,24/05/2017,RA,09:25:00,38.3443,-28.195,3,5,Bp,1,1,,,2,5,,,A
5707,24/05/2017,IA,13:40:00,37.6571,-25.2409,3,4,Bp,4,x,x,,4,1,,3 large adults. 1 juvenile. ,G
5713,24/05/2017,IA,09:56:00,37.5858,-25.414,3,3,Bp,2,1,1,,2,1,2,Spending a very long time under water,G
1499,25/05/2017,RA,09:28:00,38.3489,-28.1655,2,4,Bp,2,2,,,2,1,,,A
1504,25/05/2017,RA,14:34:00,38.3464,-28.1535,3,3,Bp,5,4,,1,3,1,,,A
2722,25/05/2017,IA,14:00:00,37.674,-25.7133,1,2,Bp,2,1,1,,3,1,2,,E
5694,25/05/2017,IA,09:53:00,37.5962,-25.4916,3,2,Bp,4,X,X,,4,1,2,TA II with us,G
5696,25/05/2017,IA,10:17:00,37.6095,-25.4812,3,2,Bp,4,X,X,,4,1,2,"TA II with us. Fin whales were probably feeding before we arrive, we observed a patch of poo at the surface",G
5698,25/05/2017,RA,11:55:00,37.5992,-25.4642,3,2,Bp,4,X,X,,4,1,1,The first group of fin whale joined us just before to leave the place,G
5703,25/05/2017,IA,13:48:00,37.6014,-25.3828,3,3,Bp,4,4,,,4,,1,"at first two individuals then soon appeared others. At least four individuals as from dorsal fins. Very calm, surfacing frequently not far from each others without displacing too much from the area. It was possible to see faeces at the surface, but more likely resting than actual feeding. One showed once the tip of one half of the tail, likely while rolling on body. ",G
2717,26/05/2017,IA,09:59:00,37.6346,-25.6768,1,3,Bp,3,,,,4,1,2,,E
5688,26/05/2017,IA,10:19:00,37.5622,-25.4733,2,3,Bp,1,X,,,2,1,1,,G
1484,29/05/2017,RA,15:47:00,38.356,-28.0721,3,3,Bp,2,2,,,3,1,1,,A
1472,30/05/2017,RA,09:37:00,38.3504,-28.338,1,2,Bp,1,1,,,4,1,2,,A
3580,30/05/2017,IA,16:39:00,37.5869,-25.7769,2,3,Bp,4,x,,,3,1,2,very calm,F
3581,30/05/2017,RA,16:48:00,37.591,-25.7804,2,3,Bp,4,x,,,3,1,2,,F
3582,30/05/2017,RA,16:53:00,37.5954,-25.7842,2,3,Bp,4,x,,,3,1,2,,F
3586,30/05/2017,RA,17:30:00,37.5428,-25.8107,2,3,Bp,1,x,,,3,1,1,,F
5653,30/05/2017,IA,09:35:00,37.6311,-25.361,2,1,Bp,1,,x,,3,1,,,G
5655,30/05/2017,IA,09:56:00,37.6311,-25.3652,2,1,Bp,1,x,,,3,1,,,G
5658,30/05/2017,IA,10:30:00,37.6429,-25.3854,2,1,Bp,3,x,,,4,1,,,G
5664,30/05/2017,IA,13:17:00,37.6409,-25.3967,3,2,Bp,2,2,,,2,,1,faeces visible at the surface. Whales easily trackable at the beginning then became more erratic and difficult to follow. A Bulwer's storm petrel passed by,G
5665,30/05/2017,RA,14:04:00,37.6521,-25.4152,3,2,Bp,2,1,,1,2,,1,came up three times and after arching their back they disappeared ,G
1459,31/05/2017,IA,09:19:00,38.3775,-28.3187,3,2,Bp,1,1,,,2,1,,,A
2711,31/05/2017,IA,14:51:00,37.6171,-25.4221,1,4,Bp,2,1,,1,4,1,2,,E
3566,31/05/2017,IA,11:01:00,37.6661,-25.794,3,3,Bp,3,x,,,3,1,2,,F
5645,31/05/2017,IA,09:24:00,37.6399,-25.3667,2,2,Bp,1,x,,,4,1,,,G
5647,31/05/2017,IA,09:44:00,37.6487,-25.3287,2,2,Bp,3,x,,,4,1,,,G
1438,01/06/2017,RA,09:51:00,38.3431,-28.252,3,3,Bp,3,3,,,1,1,2,,A
1445,01/06/2017,RA,15:06:00,38.2298,-28.1159,1,5,Bp,4,4,,,3,1,,,A
1446,01/06/2017,RA,15:52:00,38.28,-28.1403,1,5,Bp,1,1,,,3,1,,,A
1447,01/06/2017,RA,16:01:00,38.29,-28.1635,2,4,Bp,1,1,,,3,1,,,A
1448,01/06/2017,RA,16:13:00,38.3245,-28.1847,2,3,Bp,1,1,,,3,1,,Baleia Híbrida (Bm e Bp),A
1453,01/06/2017,RA,14:24:00,38.3382,-28.4266,4,3,Bp,1,1,,,3,1,,,A
1456,01/06/2017,RA,14:24:00,38.2829,-28.4603,4,3,Pm,1,1,,,2,1,3,,A
1424,02/06/2017,RA,09:46:00,38.3894,-28.2979,4,1,Bp,2,1,,1,1,1,1,,A
1432,02/06/2017,IA,14:48:00,38.3083,-28.1686,4,1,Bp,1,1,,,3,1,,,A
5632,02/06/2017,IA,10:48:00,37.5953,-25.2971,3,2,Pm,1,X,,,3,1,1,"Only saw 2 blows at a time, stayed under water for a very long time. Never showed dorsal fin, even when we were close to it. The lookout said  there were sperm whales and a baleen whale around so prob was the sperm whale",G
1409,03/06/2017,RA,10:02:00,38.3428,-28.2508,4,1,Bp,1,1,,,3,1,,,A
1416,03/06/2017,RA,15:20:00,38.2818,-28.3082,3,2,Pm,1,1,,,3,1,,,A
1418,03/06/2017,RA,16:09:00,38.364,-28.2922,3,2,Bp,1,1,,,3,1,,,A
5598,03/06/2017,IA,09:17:00,37.6661,-25.4057,4,1,Bp,2,1,1,,2,1,2,Individuals separated but in the same area,G
5611,03/06/2017,IA,13:55:00,37.5858,-25.3638,4,,Bp,2,2,,,4,,,breathing once then sinking just below the surface being all the time visible. Once one of the whales rolled sideway and half of the tail emerged out of the water,G
5620,03/06/2017,IA,16:42:00,37.5792,-25.3185,4,1,Bp,2,2,,,2,,,,G
5588,04/06/2017,IA,09:36:00,37.5475,-25.242,4,2,Bp,2,2,,,4,,,breathing once at the time and hanging around the boat. One individual rolled once underwater ,G
5590,04/06/2017,IA,10:46:00,37.6215,-25.1706,4,3,Bp,2,1,,1,4,,,"staying mostly underwater, again breathing once at the time. Calf around the mother which turned once slightly sideway, possibly lactating?",G
1401,05/06/2017,RA,15:00:00,38.3786,-28.3655,3,3,Bp,1,1,,,3,1,,,A
5581,05/06/2017,IA,09:30:00,37.6457,-25.6397,2,2,Bp,6,x,,x,3,1,6,first maybe feeding because of poo patch; afterwards travelling with the arrival of the boats,G
1379,06/06/2017,RA,10:40:00,38.3539,-28.2526,3,,Bp,1,1,,,3,1,,Baleia Híbrida,A
1390,06/06/2017,RA,16:58:00,38.3459,-28.3989,4,,Bp,1,1,,,3,1,,,A
2704,06/06/2017,IA,09:38:00,37.6603,-25.7536,1,1,Bp,2,,,,4,1,3,,E
2708,06/06/2017,RA,10:52:00,37.6306,-25.788,1,1,Bp,1,,,,4,1,2,,E
5569,06/06/2017,IA,13:19:00,37.6644,-25.3165,4,2,Bp,1,,1,,3,1,1,"Very relaxed and close to the boat, individual about 12 meters",G
5575,06/06/2017,IA,16:30:00,37.564,-25.4861,2,2,Bp,1,x,,,3,2,,storm petrel ,G
1372,07/06/2017,RA,15:03:00,38.3799,-28.4206,2,4,Pm,2,2,,,2,1,1,,A
5556,07/06/2017,IA,09:50:00,37.6596,-25.2796,3,3,Bp,1,,1,,2,2,,"at first foraging, difficult to track. One common tern following the whale",G
5558,07/06/2017,IA,10:30:00,37.6753,-25.2644,3,3,Bp,2,2,,,4,,,,G
5559,07/06/2017,RA,10:42:00,37.674,-25.2617,3,4,Bp,2,2,,,4,,2,,G
1366,08/06/2017,RA,10:53:00,38.3291,-28.2888,2,1,Bp,1,1,,,3,1,,,A
5550,08/06/2017,IA,09:50:00,37.6217,-25.4135,3,1,Bp,2,1,1,,3,1,2,,G
2696,10/06/2017,IA,10:02:00,37.6818,-25.7248,1,2,Bp,1,,,,3,1,6,,E
5540,10/06/2017,RA,14:39:00,37.658,-25.2984,3,3,Pm,1,,1,,2,5,1,"Tt around Pm, not visible which kind of interaction was, the Pm didn't seem particularly disturbed by their presence, but eventually took a deep dive ",G
1359,11/06/2017,RA,14:54:00,38.2681,-28.2093,3,1,Bp,1,1,,,2,1,1,,A
5517,11/06/2017,IA,09:20:00,37.6558,-25.3882,3,2,Pm,2,2,,,4,,1,the two individuals are about 800 meters apart from each other. Both large adults sinking below the surface for 4/5 minutes and never showing the fluke. One individual changing direction twice just below the surface showing part of the tail ,G
5518,11/06/2017,RA,09:54:00,37.6457,-25.3991,3,2,Pm,2,2,,,4,,4,,G
5529,11/06/2017,IA,14:11:00,37.61,-25.6188,3,1,Pm,1,x,,,2,1,,Large male diving with tail (male identified because gap in back). Also sunfish showed up at 14:24:00 while waiting for whale to appear again.,G
1344,12/06/2017,RA,09:35:00,38.2646,-28.2433,4,,Bp,2,2,,,2,1,,,A
1350,12/06/2017,RA,14:49:00,38.2362,-28.2542,3,2,Bp,1,1,,,3,1,1,,A
1352,12/06/2017,RA,15:48:00,38.2313,-28.2742,3,2,Bp,1,1,,,3,1,1,,A
5489,12/06/2017,IA,09:52:00,37.5616,-25.3779,3,,Bp,3,2,1,,2,,1,a bit misty + high reflection. Faeces at the surface,G
5496,12/06/2017,IA,13:30:00,37.5504,-25.4041,2,,Bp,4,X,X,X,4,1,1,They came very close to the boat and passed under ,G
5498,12/06/2017,IA,14:33:00,37.6386,-25.3327,2,,Pm,3,X,,X,4,1,2,"2 calves, one drinking milk from his mother
TA II with us",G
5507,12/06/2017,IA,14:25:00,37.6401,-25.3321,3,,Pm,4,2,,2,1,1,1,Adults dove and babies stayed at the surface playing,G
1328,13/06/2017,RA,10:27:00,38.3096,-28.1905,1,4,Bp,3,3,,,3,1,2,,A
1332,13/06/2017,RA,15:22:00,38.3232,-28.2867,3,4,Bp,1,1,,,3,1,2,,A
1338,13/06/2017,RA,15:22:00,38.3232,-28.2867,3,4,Bp,1,1,,,3,1,2,,A
2683,13/06/2017,RA,09:54:00,37.6486,-25.6951,1,2,Pm,1,,,,3,1,3,,E
2691,13/06/2017,RA,15:46:00,37.6863,-25.7737,1,3,Bp,2,1,,1,3,1,1,,E
5471,13/06/2017,IA,13:20:00,37.6907,-25.3039,2,2,Pm,4,x,,x,1,1,1,,G
5477,13/06/2017,IA,09:30:00,37.6288,-25.3931,3,2,Pm,5,x,x,x,4,1,1,we were in the middle of a pod of around 10 individuals but we saw 5 of them,G
2675,15/06/2017,IA,14:17:00,37.6418,-25.4326,1,,Bp,1,,,,3,1,2,,E
5441,15/06/2017,RA,16:42:00,37.6334,-25.3854,2,3,Bp,3,X,X,,3,1,1,Travelling to the west,G
5446,15/06/2017,IA,09:24:00,37.6461,-25.3638,3,2,Bp,4,4,,,4,,,,G
5450,15/06/2017,RA,09:57:00,37.6373,-25.3795,3,2,Bp,1,1,,,3,,,W direction,G
5462,15/06/2017,RA,15:04:00,37.6894,-25.3346,3,2,Bp,1,x,,,3,1,1,,G
5416,16/06/2017,IA,09:22:00,37.6763,-25.3488,3,1,Bp,1,x,,,2,1,1,,G
5428,16/06/2017,RA,15:00:00,37.7014,-25.3399,3,,Bp,2,2,,,4,,1,zodiac,G
5431,16/06/2017,IA,17:06:00,37.6588,-25.3278,3,1,Bp,2,2,,,3,,,E direction,G
2670,17/06/2017,RA,10:26:00,37.6638,-25.3218,1,,Bp,1,x,,,4,1,2,,E
2671,17/06/2017,IA,10:37:00,37.6607,-25.2637,1,,Pm,2,,x,,3,1,5,,E
5396,17/06/2017,IA,09:32:00,37.6665,-25.3462,1,1,Bp,1,x,,,4,1,1,,G
5398,17/06/2017,IA,09:57:00,37.6629,-25.2838,1,1,Pm,4,x,,x,4,1,2,,G
5407,17/06/2017,IA,13:46:00,37.6679,-25.325,4,,Bp,3,x,x,,3,1,2,lot of portugues man o'war,G
5409,17/06/2017,IA,14:39:00,37.6384,-25.2971,4,,Bp,3,x,,,3,1,2,,G
1296,18/06/2017,RA,15:45:00,38.3705,-28.1844,2,4,Bp,37,x,x,2,1,1,,,A
2655,18/06/2017,IA,14:35:00,37.5289,-25.5986,1,1,Pm,2,,x,,4,1,1,,E
2657,18/06/2017,RA,15:06:00,37.5503,-25.5959,1,1,Pm,1,x,,,2,1,1,"Big male, Fluke",E
2660,18/06/2017,IA,09:19:00,37.6382,-25.6784,1,1,Pm,4,,,,4,1,2,,E
2661,18/06/2017,RA,09:30:00,37.6334,-25.671,1,1,Pm,4,,,,2,1,2,,E
2662,18/06/2017,RA,09:35:00,37.6316,-25.6635,1,1,Pm,1,,,,2,1,1,,E
5376,18/06/2017,IA,10:01:00,37.6132,-25.414,4,1,Bp,3,x,x,,2,1,1,,G
5377,18/06/2017,RA,10:07:00,37.6118,-25.408,4,1,Pm,1,x,,,2,1,1,,G
5379,18/06/2017,IA,10:27:00,37.6099,-25.4214,4,1,Pm,1,x,,,2,1,2,,G
5389,18/06/2017,IA,13:52:00,37.5808,-25.3537,4,1,Bp,2,x,,,2,1,1,,G
1286,19/06/2017,RA,10:09:00,38.3741,-28.3938,2,4,Pm,1,1,,,2,1,1,,A
1287,19/06/2017,RA,10:20:00,38.3685,-28.4046,2,4,Pm,1,1,,,2,1,1,,A
5362,19/06/2017,IA,09:55:00,37.6633,-25.303,3,2,Pm,1,,x,,4,1,,,G
5364,19/06/2017,IA,10:04:00,37.6597,-25.3105,3,2,Bp,1,x,,,4,1,,,G
5372,19/06/2017,IA,13:44:00,37.6656,-25.0998,2,4,Bp,2,x,x,,3,1,,,G
1279,20/06/2017,RA,14:39:00,38.3613,-28.396,3,4,Bp,1,1,,,3,1,2,,A
5339,20/06/2017,IA,13:35:00,37.6612,-25.314,3,2,Pm,5,3,2,,1,1,,eventually feeding ,G
5346,20/06/2017,IA,09:25:00,37.6632,-25.3981,3,2,Pm,1,,1,,3,1,1,Young female,G
5349,20/06/2017,IA,09:53:00,37.6339,-25.3007,4,2,Bp,2,X,,,1,1,1,"Presenting bellies, rolling and coming very close to the boat. No direction",G
1265,21/06/2017,RA,14:48:00,38.3153,-28.4061,4,1,Bp,1,1,,,3,1,1,,A
1266,21/06/2017,RA,15:31:00,38.2982,-28.4323,4,1,Pm,1,1,,,2,1,1,,A
1268,21/06/2017,RA,16:08:00,38.3103,-28.4707,4,1,Bp,1,1,,,2,1,2,,A
1273,21/06/2017,RA,18:59:00,38.278,-28.3556,3,,Pm,1,1,,,2,1,,,A
1275,21/06/2017,RA,19:37:00,38.3166,-28.3023,3,,Pm,2,2,,,2,1,,,A
2639,21/06/2017,IA,09:24:00,37.6359,-25.6821,1,1,Bp,3,,,,4,1,1,,E
2641,21/06/2017,IA,10:34:00,37.6518,-25.6893,1,1,Bp,1,,,,3,1,1,,E
5323,21/06/2017,IA,14:49:00,37.6426,-25.499,2,1,Pm,3,2,1,,4,1,,,G
5328,21/06/2017,RA,09:30:00,37.6521,-25.4592,3,1,Pm,1,1,,,2,,,,G
5333,21/06/2017,RA,10:27:00,37.6498,-25.4692,3,,Pm,1,1,,,2,,1,,G
1247,22/06/2017,RA,09:46:00,38.3628,-28.5365,3,,Pm,2,1,,1,2,1,2,,A
1254,22/06/2017,RA,14:56:00,38.3808,-28.5611,4,,Pm,10,x,,x,4,1,1,,A
2627,22/06/2017,IA,14:05:00,37.6746,-25.7078,1,,Bp,1,x,,,2,1,2,,E
